countryIsoCode,country,indexCode,index,dimension,indicatorCode,indicator,year,value,note
MDA,Moldova (Republic of),GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,70.51,
MDA,Moldova (Republic of),IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2019,8.668,
MDA,Moldova (Republic of),PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2019,8.124,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,12.095,
MDA,Moldova (Republic of),HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,11.822,
MDA,Moldova (Republic of),GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,11.858,
MDA,Moldova (Republic of),GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,11.781,
MDA,Moldova (Republic of),PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2019,0.742,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,25.743,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,74.257,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,96.112,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,97.961,
MDG,Madagascar,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,123.263,
MDG,Madagascar,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,0.155,
MDG,Madagascar,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2019,32.974,
MDG,Madagascar,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2019,0.803,
MDG,Madagascar,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,9.37,
MDG,Madagascar,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,9.465,
MDG,Madagascar,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,9.277,
MDG,Madagascar,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,0.946,
MDG,Madagascar,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.575,
MDG,Madagascar,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,1268.66,
MDG,Madagascar,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,1790.015,
MDG,Madagascar,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,1530.057,
MDG,Madagascar,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.498,
MDG,Madagascar,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.483,
MDG,Madagascar,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.511,
MDG,Madagascar,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2019,0.331,
MDG,Madagascar,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,29.346,
MDG,Madagascar,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2019,44.884,
MDG,Madagascar,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,24.692,
MDG,Madagascar,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,65.882,
MDG,Madagascar,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,68.21,
MDG,Madagascar,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,63.662,
MDG,Madagascar,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,75.74,
MDG,Madagascar,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,86.58,
MDG,Madagascar,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2019,33.534,
MDG,Madagascar,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2019,2.195,
MDG,Madagascar,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,397.638,
MDG,Madagascar,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,4.913,
MDG,Madagascar,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,4.663,
MDG,Madagascar,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,5.186,
MDG,Madagascar,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2019,0.494,
MDG,Madagascar,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,16.901,
MDG,Madagascar,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,83.099,
MDG,Madagascar,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,23.433,
MDG,Madagascar,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,27.023,
MDV,Maldives,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,8.02,
MDV,Maldives,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,3.871,
MDV,Maldives,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2019,21.702,
MDV,Maldives,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,12.169,
MDV,Maldives,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,13.271,
MDV,Maldives,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,11.263,
MDV,Maldives,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,1.001,
MDV,Maldives,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.336,
MDV,Maldives,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,16103.37,
MDV,Maldives,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,20560.797,
MDV,Maldives,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,18679.925,
MDV,Maldives,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.753,
MDV,Maldives,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.754,
MDV,Maldives,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.753,
MDV,Maldives,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2019,0.583,
MDV,Maldives,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,29.319,
MDV,Maldives,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2019,31.052,
MDV,Maldives,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,4.734,
MDV,Maldives,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,80.116,
MDV,Maldives,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,81.162,
MDV,Maldives,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,79.323,
MDV,Maldives,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,50.61,
MDV,Maldives,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,78.6,
MDV,Maldives,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2019,22.576,
MDV,Maldives,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,50.325,
MDV,Maldives,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,7.422,
MDV,Maldives,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,7.491,
MDV,Maldives,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,7.352,
MDV,Maldives,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,4.598,
MDV,Maldives,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,95.402,
MDV,Maldives,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,45.125,
MDV,Maldives,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,44.599,
MEX,Mexico,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,58.391,
MEX,Mexico,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,3.744,
MEX,Mexico,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2019,19.185,
MEX,Mexico,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2019,5.89,
MEX,Mexico,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,14.946,
MEX,Mexico,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,15.267,
MEX,Mexico,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,14.621,
MEX,Mexico,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,0.972,
MEX,Mexico,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.36,
MEX,Mexico,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,13407.573,
MEX,Mexico,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,25803.229,
MEX,Mexico,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,19471.082,
MEX,Mexico,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.781,
MEX,Mexico,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.768,
MEX,Mexico,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.79,
MEX,Mexico,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2019,0.627,
MEX,Mexico,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,16.318,
MEX,Mexico,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2019,31.377,
MEX,Mexico,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,9.859,
MEX,Mexico,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,74.202,
MEX,Mexico,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,77.574,
MEX,Mexico,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,70.931,
MEX,Mexico,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,44.77,
MEX,Mexico,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,77.24,
MEX,Mexico,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2019,19.718,
MEX,Mexico,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2019,9.686,
MEX,Mexico,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,57.97,
MEX,Mexico,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,9.077,
MEX,Mexico,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,8.937,
MEX,Mexico,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,9.235,
MEX,Mexico,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2019,0.735,
MEX,Mexico,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,48.408,
MEX,Mexico,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,51.592,
MEX,Mexico,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,62.575,
MEX,Mexico,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,64.23,
MHL,Marshall Islands,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,63.645,
MHL,Marshall Islands,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,3.277,
MHL,Marshall Islands,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,15.583,
MHL,Marshall Islands,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,16.096,
MHL,Marshall Islands,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,15.126,
MHL,Marshall Islands,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,0.92,
MHL,Marshall Islands,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,3689.662,
MHL,Marshall Islands,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,9892.022,
MHL,Marshall Islands,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,6861.459,
MHL,Marshall Islands,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.722,
MHL,Marshall Islands,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.684,
MHL,Marshall Islands,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.744,
MHL,Marshall Islands,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,4.775,
MHL,Marshall Islands,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,18.202,
MHL,Marshall Islands,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,64.746,
MHL,Marshall Islands,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,66.608,
MHL,Marshall Islands,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,63.233,
MHL,Marshall Islands,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,27.9,
MHL,Marshall Islands,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,62.07,
MHL,Marshall Islands,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,12.651,
MHL,Marshall Islands,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,12.582,
MHL,Marshall Islands,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,12.72,
MHL,Marshall Islands,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,6.061,
MHL,Marshall Islands,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,93.939,
MHL,Marshall Islands,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,91.644,
MHL,Marshall Islands,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,92.469,
MKD,North Macedonia,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,15.81,
MKD,North Macedonia,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,3.617,
MKD,North Macedonia,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2019,10.757,
MKD,North Macedonia,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2019,5.845,
MKD,North Macedonia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,12.824,
MKD,North Macedonia,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,13.136,
MKD,North Macedonia,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,12.534,
MKD,North Macedonia,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,0.948,
MKD,North Macedonia,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.134,
MKD,North Macedonia,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,11260.108,
MKD,North Macedonia,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,20724.398,
MKD,North Macedonia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,15981.281,
MKD,North Macedonia,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.787,
MKD,North Macedonia,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.764,
MKD,North Macedonia,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.805,
MKD,North Macedonia,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2019,0.7,
MKD,North Macedonia,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,8.368,
MKD,North Macedonia,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2019,19.498,
MKD,North Macedonia,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,4.406,
MKD,North Macedonia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,77.293,
MKD,North Macedonia,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,79.459,
MKD,North Macedonia,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,75.124,
MKD,North Macedonia,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,44.62,
MKD,North Macedonia,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,66.04,
MKD,North Macedonia,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2019,11.055,
MKD,North Macedonia,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2019,9.662,
MKD,North Macedonia,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,3.086,
MKD,North Macedonia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,10.957,
MKD,North Macedonia,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,10.426,
MKD,North Macedonia,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,11.503,
MKD,North Macedonia,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2019,0.741,
MKD,North Macedonia,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,39.167,
MKD,North Macedonia,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,60.833,
MKD,North Macedonia,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,62.443,
MKD,North Macedonia,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,75.901,
MLI,Mali,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,153.834,
MLI,Mali,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,0.284,
MLI,Mali,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2019,32.271,
MLI,Mali,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2019,1.663,
MLI,Mali,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,7.063,
MLI,Mali,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,6.444,
MLI,Mali,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,7.582,
MLI,Mali,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,0.824,
MLI,Mali,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.659,
MLI,Mali,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,1449.109,
MLI,Mali,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,2799.897,
MLI,Mali,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,2131.325,
MLI,Mali,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.421,
MLI,Mali,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.377,
MLI,Mali,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.458,
MLI,Mali,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2019,0.282,
MLI,Mali,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,42.18,
MLI,Mali,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2019,20.139,
MLI,Mali,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,34.493,
MLI,Mali,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,59.664,
MLI,Mali,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,60.841,
MLI,Mali,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,58.523,
MLI,Mali,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,51.57,
MLI,Mali,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,79.91,
MLI,Mali,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2019,33.017,
MLI,Mali,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2019,3.88,
MLI,Mali,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,428.263,
MLI,Mali,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,2.042,
MLI,Mali,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,1.398,
MLI,Mali,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,2.755,
MLI,Mali,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2019,0.414,
MLI,Mali,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,9.524,
MLI,Mali,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,90.476,
MLI,Mali,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,7.705,
MLI,Mali,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,16.039,
MLT,Malta,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,11.384,
MLT,Malta,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,3.274,
MLT,Malta,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2019,7.802,
MLT,Malta,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2019,12.486,
MLT,Malta,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,15.627,
MLT,Malta,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,16.138,
MLT,Malta,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,15.171,
MLT,Malta,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,0.973,
MLT,Malta,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.162,
MLT,Malta,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,31503.951,
MLT,Malta,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,52026.437,
MLT,Malta,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,42083.717,
MLT,Malta,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.905,
MLT,Malta,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.891,
MLT,Malta,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.915,
MLT,Malta,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2019,0.834,
MLT,Malta,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,5.59,
MLT,Malta,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2019,12.973,
MLT,Malta,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,4.843,
MLT,Malta,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,83.207,
MLT,Malta,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,85.325,
MLT,Malta,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,81.014,
MLT,Malta,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,51.27,
MLT,Malta,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,71.1,
MLT,Malta,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2019,7.845,
MLT,Malta,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2019,29.229,
MLT,Malta,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,4.05,
MLT,Malta,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,12.025,
MLT,Malta,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,11.789,
MLT,Malta,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,12.252,
MLT,Malta,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2019,0.792,
MLT,Malta,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,14.925,
MLT,Malta,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,85.075,
MLT,Malta,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,80.445,
MLT,Malta,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,86.83,
MMR,Myanmar,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,33.102,
MMR,Myanmar,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,0.634,
MMR,Myanmar,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2019,22.17,
MMR,Myanmar,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2019,2.632,
MMR,Myanmar,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,11.779,
MMR,Myanmar,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,12.144,
MMR,Myanmar,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,11.197,
MMR,Myanmar,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,0.976,
